,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
11,295,27Bi9n90kunzgPXzgfqOff,Babuji Dheere Chalna,37,207786,0,['Geeta Dutt'],['0QsbYX8XslSSUcztc6u4pO'],1954-12-31,0.544,0.26,8,-10.868,0,0.0547,0.778,7.02e-06,0.117,0.925,123.392,4,https://i.scdn.co/image/ab67616d0000b273298ed5bd66cb1026e09b8207,https://open.spotify.com/track/27Bi9n90kunzgPXzgfqOff
12,340,56IQUfsUskt9VHe6YM6kue,Black Coffee,56,200440,0,['Sarah Vaughan'],['1bgyxtWjZwA5PQlDsvs9b8'],1955-04-12,0.38,0.155,1,-11.977,1,0.0311,0.973,1.7e-05,0.0977,0.127,94.23,3,https://i.scdn.co/image/ab67616d0000b2737bc42f3bfb5b7cfe28fbee25,https://open.spotify.com/track/56IQUfsUskt9VHe6YM6kue
13,354,35hrtW3WmLUVn32cOjFa6f,Billie's Bounce - Original,44,192186,0,['Charlie Parker'],['4Ww5mwS7BWYjoZTUIrMHfC'],1955-01-01,0.523,0.33,0,-10.549,0,0.0435,0.92,0.0103,0.0808,0.707,159.949,4,https://i.scdn.co/image/ab67616d0000b27350750883900dfa14b428b6fb,https://open.spotify.com/track/35hrtW3WmLUVn32cOjFa6f
14,355,6yDiiNxjRpAglPGQhh1hkk,Besame Mucho,44,358693,0,['Dave Brubeck'],['3kUKwTJdH8FuWzF8p6Dg9E'],1955,0.637,0.257,10,-17.527,0,0.0549,0.881,0.706,0.975,0.304,126.544,4,https://i.scdn.co/image/ab67616d0000b273a9a528338e0859009cf12a24,https://open.spotify.com/track/6yDiiNxjRpAglPGQhh1hkk
15,357,3lXgCSYCH9wCTHHLnpBzig,Beautiful Love,43,160853,0,"[""Anita O'Day""]",['5QGnprJtpZmk3OiDqspPlB'],1955-01-01,0.647,0.175,5,-17.677,0,0.0395,0.912,1.77e-06,0.0822,0.573,82.635,3,https://i.scdn.co/image/ab67616d0000b27348eaaffec3092442c0759f59,https://open.spotify.com/track/3lXgCSYCH9wCTHHLnpBzig
16,377,7AluKctEULNW4hid0C1qmT,Bye Bye Blackbird,36,219907,0,['Peggy Lee'],['602DnpaSXJB4b9DZrvxbDc'],1955-01-01,0.334,0.169,9,-17.135,1,0.0335,0.841,0.000501,0.254,0.174,38.406,4,https://i.scdn.co/image/ab67616d0000b27362c5868af83edb6d9f33ec16,https://open.spotify.com/track/7AluKctEULNW4hid0C1qmT
17,386,1qJXyjyunPZG7lnvwRNGiI,Bluebird - New Take 1,35,175000,0,['Charlie Parker'],['4Ww5mwS7BWYjoZTUIrMHfC'],1955-06-01,0.686,0.229,8,-10.723,1,0.0897,0.875,0.036,0.123,0.609,123.471,4,https://i.scdn.co/image/ab67616d0000b2735412e6e612de8fe2bdaefff3,https://open.spotify.com/track/1qJXyjyunPZG7lnvwRNGiI
18,419,1pZn8AX1WulW8IO338hE5D,Blue Moon,67,207827,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1956-01-01,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,4,https://i.scdn.co/image/ab67616d0000b27334708df3636189370a12e6c1,https://open.spotify.com/track/1pZn8AX1WulW8IO338hE5D
19,422,4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),64,183133,0,['Harry Belafonte'],['6Tw1ktF4xMmzaLLbe98I2z'],1956,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,4,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95,https://open.spotify.com/track/4fHDlIntTsRGSyTg5UYZYC
20,423,47gmoUrZV3w20JAnQOZMcO,Blue Suede Shoes,63,119200,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1956-03-23,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,4,https://i.scdn.co/image/ab67616d0000b273f45cec7e72b9dec993c18872,https://open.spotify.com/track/47gmoUrZV3w20JAnQOZMcO
21,426,78ntGe4xyecZHg9exQWwK6,Blue And Sentimental,60,146093,0,['Oscar Peterson'],['6zkX5fhrSD4tdVOmimR9wB'],1956-01-01,0.551,0.114,3,-24.78,0,0.0451,0.977,0.874,0.141,0.124,70.141,4,https://i.scdn.co/image/ab67616d0000b273edf67a79854470e70a6b6cf8,https://open.spotify.com/track/78ntGe4xyecZHg9exQWwK6
22,428,3pfbQmD5xGH9Tcc7GqGfSL,But Not For Me - Vocal Version,59,184467,0,['Chet Baker'],['3rxeQlsv0Sc2nyYaZ5W71T'],1956,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,4,https://i.scdn.co/image/ab67616d0000b273bcaf6f097b310e20504f2de0,https://open.spotify.com/track/3pfbQmD5xGH9Tcc7GqGfSL
23,430,0gE63HwMeWgK30ONO4witM,"Bewitched, Bothered, And Bewildered",57,423493,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1956-01-01,0.344,0.108,5,-16.631,1,0.0475,0.971,0.0,0.0961,0.263,61.188,4,https://i.scdn.co/image/ab67616d0000b2739a54a21b1575c1985f768ab1,https://open.spotify.com/track/0gE63HwMeWgK30ONO4witM
24,436,6VqCe4PcokSekHPJQaDx0B,Blue Moon - Take 9/M,54,162213,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1956-03-23,0.419,0.1,9,-22.829,0,0.0415,0.952,0.449,0.112,0.256,129.803,1,https://i.scdn.co/image/ab67616d0000b273f45cec7e72b9dec993c18872,https://open.spotify.com/track/6VqCe4PcokSekHPJQaDx0B
25,441,7LYfx4uOewuMJnkAN4xHlj,Buona Sera - Remastered 2002,51,180093,0,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']","['52lBOxCxbJg0ttXEW9CQpW', '0vQqxnQk1G32RtjSAFq3z1', '70njzKgLbLbWkCPhKEu2oV']",1956-11-01,0.544,0.459,3,-8.069,1,0.0524,0.689,0.0,0.0346,0.85,99.175,4,https://i.scdn.co/image/ab67616d0000b2732ad545d5e334210c993c5648,https://open.spotify.com/track/7LYfx4uOewuMJnkAN4xHlj
26,461,6Ri02Pw9FkPUvoyRxBUWvX,Black Coffee - Single Version,46,186333,0,['Peggy Lee'],['602DnpaSXJB4b9DZrvxbDc'],1956-01-01,0.52,0.182,8,-11.472,1,0.0423,0.845,1.87e-06,0.266,0.186,130.331,4,https://i.scdn.co/image/ab67616d0000b2738850112ac3d438cc85230a94,https://open.spotify.com/track/6Ri02Pw9FkPUvoyRxBUWvX
27,463,1ewQUavRnFAEwPqqwKQ0nF,Bags' Groove,46,186067,0,['Milt Jackson'],['23i8EixXKG0EWGRCfHlUGN'],1956,0.5,0.251,0,-12.981,0,0.0474,0.885,0.00165,0.248,0.697,174.935,4,https://i.scdn.co/image/ab67616d0000b2734b76a52a408739ddffa793d8,https://open.spotify.com/track/1ewQUavRnFAEwPqqwKQ0nF
28,484,396apIIwi2la2MY4vWDxOM,Burundanga,41,160867,0,"['La Sonora Matancera', 'Celia Cruz']","['01p7Homi0d4XxZ06f2NYYD', '2weA6hhVqTIN2gSn9PUB9U']",1956-12-31,0.806,0.518,10,-12.367,1,0.0722,0.731,0.000553,0.194,0.978,80.778,4,https://i.scdn.co/image/ab67616d0000b273660358a5d6a84cc0b31b1d32,https://open.spotify.com/track/396apIIwi2la2MY4vWDxOM
29,488,6HdscUCfIQn2URGz5jnmfo,Bésame Morenita,41,157733,0,"['La Sonora Matancera', 'Nelson Pinedo']","['01p7Homi0d4XxZ06f2NYYD', '68YsvVAGVdlaJpk5sA21pq']",1956-01-01,0.781,0.415,10,-9.642,1,0.0494,0.389,1.64e-05,0.284,0.96,106.428,4,https://i.scdn.co/image/ab67616d0000b273f25a5cc753797c15d466bac1,https://open.spotify.com/track/6HdscUCfIQn2URGz5jnmfo
30,494,1ueS3LNe63cdkK0boxwEJQ,Blue Room - Take 2,40,180693,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1956,0.507,0.0593,8,-18.78,1,0.0417,0.993,0.966,0.142,0.518,142.388,4,https://i.scdn.co/image/ab67616d0000b273c0230efdc568b102b3872d97,https://open.spotify.com/track/1ueS3LNe63cdkK0boxwEJQ
31,515,3PgViCIEmAnUjE6OkpHfCJ,Banana Split For My Baby - Remastered,38,151293,0,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']","['52lBOxCxbJg0ttXEW9CQpW', '0vQqxnQk1G32RtjSAFq3z1', '70njzKgLbLbWkCPhKEu2oV']",1956-11-01,0.796,0.378,1,-8.864,1,0.298,0.626,0.0,0.0229,0.645,136.996,4,https://i.scdn.co/image/ab67616d0000b2732ad545d5e334210c993c5648,https://open.spotify.com/track/3PgViCIEmAnUjE6OkpHfCJ
32,532,2BgekYyyiCcvina0Ihoii9,Bluejean Bop,36,142560,0,['Gene Vincent & His Blue Caps'],['7lKaTIgVek1R2lqpCulQmq'],1956-08-13,0.573,0.671,7,-10.017,1,0.0738,0.272,0.0,0.124,0.724,97.031,4,https://i.scdn.co/image/ab67616d0000b273fa26ff635848babc9fe3320c,https://open.spotify.com/track/2BgekYyyiCcvina0Ihoii9
33,545,0gcHTyuJ19PvuDAcaw0uEX,Besos De Fuego,35,141000,0,"['Carmen Delia Dipini', 'La Sonora Matancera']","['6DmGRDkFsjh9CAdjzcueSL', '01p7Homi0d4XxZ06f2NYYD']",1956-01-01,0.56,0.249,11,-10.475,0,0.0668,0.984,4.99e-06,0.116,0.613,111.777,4,https://i.scdn.co/image/ab67616d0000b27378ceff979013395a14c7684d,https://open.spotify.com/track/0gcHTyuJ19PvuDAcaw0uEX
34,556,3jCLGbY1yiTKGyDztuHc2j,Basin Street Blues/When It's Sleepy Time Down South - Medley / Remastered,33,254173,0,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']","['52lBOxCxbJg0ttXEW9CQpW', '0vQqxnQk1G32RtjSAFq3z1', '70njzKgLbLbWkCPhKEu2oV']",1956-11-01,0.576,0.497,7,-7.581,0,0.233,0.673,9.56e-06,0.0636,0.746,111.003,4,https://i.scdn.co/image/ab67616d0000b2732ad545d5e334210c993c5648,https://open.spotify.com/track/3jCLGbY1yiTKGyDztuHc2j
35,562,1rcj8cNJcEn9VZqisBl4m1,Blues For Basie,33,210787,0,['Oscar Peterson'],['6zkX5fhrSD4tdVOmimR9wB'],1956-01-01,0.779,0.225,0,-15.245,1,0.0444,0.526,0.692,0.127,0.306,119.217,4,https://i.scdn.co/image/ab67616d0000b273edf67a79854470e70a6b6cf8,https://open.spotify.com/track/1rcj8cNJcEn9VZqisBl4m1
36,569,50ymP8U0vQTNEHfD1XLSuz,Blues Number Two,32,298932,0,['Hank Mobley'],['5cbutZUQE7SUCA6MsEMbBv'],1956-01-01,0.495,0.209,3,-16.416,1,0.0611,0.89,0.0144,0.186,0.588,139.265,4,https://i.scdn.co/image/ab67616d0000b27396953c0dd2d0097e207c6f3d,https://open.spotify.com/track/50ymP8U0vQTNEHfD1XLSuz
37,570,7nnzS7YkIvt7hzaT7rdcpy,Begin The Beguine,32,219040,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1956-01-01,0.437,0.235,7,-12.089,1,0.0373,0.679,0.0,0.0914,0.648,126.051,4,https://i.scdn.co/image/ab67616d0000b2735de02d26973639bf6f1eea25,https://open.spotify.com/track/7nnzS7YkIvt7hzaT7rdcpy
38,572,4aGwaTnpdI90cHPfgKV6jw,Blue Haze,32,369760,0,['Miles Davis Quartet'],['4sQVPSDmfqIxG9W8o2EROX'],1956,0.629,0.128,10,-16.038,1,0.0591,0.651,0.0,0.0944,0.14,71.179,4,https://i.scdn.co/image/ab67616d0000b273c7b074cbe12f0390464f742b,https://open.spotify.com/track/4aGwaTnpdI90cHPfgKV6jw
39,602,3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,58,129173,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1957-10-15,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4,https://i.scdn.co/image/ab67616d0000b273aa509be2dd24fb6c753cf292,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
40,639,7c7yHHFdYkqBzS1DG3UIFq,Body And Soul,46,378400,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1957-01-01,0.435,0.0901,8,-15.469,1,0.0582,0.809,1.19e-05,0.101,0.221,178.85,3,https://i.scdn.co/image/ab67616d0000b2733133896cc20d7d87e3a8d637,https://open.spotify.com/track/7c7yHHFdYkqBzS1DG3UIFq
41,651,3ujbZ2FGIoTQG3v07tmV2D,Bye Bye Blackbird (feat. John Coltrane & Red Garland),44,474627,0,"['Miles Davis', 'John Coltrane', 'Red Garland']","['0kbYTNQb4Pb1rPbbaF0pT4', '2hGh5VOeeqimQFxqXvfCUf', '35iymrFS4VnsKn35ebHKX9']",1957-03-18,0.63,0.32,0,-10.566,1,0.0464,0.558,3.88e-06,0.0903,0.348,122.517,4,https://i.scdn.co/image/ab67616d0000b273cb6f92683ff9ad65f27a3f9f,https://open.spotify.com/track/3ujbZ2FGIoTQG3v07tmV2D
42,661,0Wz6DLq8NBoi1viEqrdH9B,Boplicity,43,181989,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1957,0.488,0.176,5,-15.979,1,0.0399,0.932,0.00345,0.0935,0.497,135.593,4,https://i.scdn.co/image/ab67616d0000b273f44518f7aea6cc64ecca8448,https://open.spotify.com/track/0Wz6DLq8NBoi1viEqrdH9B
43,683,2KIz4ileT7mvzFhAR8U5gS,Brown Eyed Handsome Man,40,137107,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1957-05-01,0.515,0.902,3,-7.085,1,0.202,0.919,6.25e-06,0.17,0.873,180.07,4,https://i.scdn.co/image/ab67616d0000b273f0028276a55283a4305a6ce0,https://open.spotify.com/track/2KIz4ileT7mvzFhAR8U5gS
44,731,1BrS9cy4zHpXYq9oVYQJF5,Blue Ridge Cabin Home,36,175800,0,['Flatt & Scruggs'],['1iNNWK8bYjc5EK0waLk1J1'],1957,0.61,0.512,10,-9.256,1,0.0322,0.628,0.000548,0.221,0.884,125.988,4,https://i.scdn.co/image/ab67616d0000b2734585b5c09aa25848a9db690d,https://open.spotify.com/track/1BrS9cy4zHpXYq9oVYQJF5
45,739,1xw1BQmABYVUhU5070OxBA,Beauty Is Only Skin Deep,35,157613,0,['Robert Mitchum'],['3ttV5d4dhwr1R48j5I5FE3'],1957,0.747,0.595,0,-7.786,1,0.157,0.754,0.0,0.0513,0.964,159.584,4,https://i.scdn.co/image/ab67616d0000b273a25032e58bb7886560cb3774,https://open.spotify.com/track/1xw1BQmABYVUhU5070OxBA
46,743,5RQqoEIkp6XsYyULz7AlAS,Bags' Groove - RVG Remaster,35,674800,0,"['Miles Davis', 'Thelonious Monk', 'Milt Jackson', 'Kenny Clarke', 'Percy Heath']","['0kbYTNQb4Pb1rPbbaF0pT4', '4PDpGtF16XpqvXxsrFwQnN', '23i8EixXKG0EWGRCfHlUGN', '7xwlN7fhoOwNgDmRTwYZOa', '0vKbTTNdtagd8xiERj6Szb']",1957-01-01,0.491,0.273,5,-12.811,1,0.0406,0.868,0.292,0.113,0.531,150.949,4,https://i.scdn.co/image/ab67616d0000b27342a04303e6eb1100df3ea036,https://open.spotify.com/track/5RQqoEIkp6XsYyULz7AlAS
47,763,4aiGuFZXJUKJZYvc19g7M7,Bahlam Bek,34,541297,0,['Abdel Halim Hafez'],['6IW026WCYU8L1WF79dfwss'],1957-01-01,0.51,0.339,5,-8.013,0,0.0354,0.817,0.0,0.301,0.49,122.432,4,https://i.scdn.co/image/ab67616d0000b27340e5354a2218a22e44689c1c,https://open.spotify.com/track/4aiGuFZXJUKJZYvc19g7M7
48,765,1BKp2En4K35hf0KQ8oPAlZ,Budo,34,155746,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1957,0.5,0.286,8,-15.187,1,0.0743,0.852,0.00278,0.216,0.771,119.679,4,https://i.scdn.co/image/ab67616d0000b273f44518f7aea6cc64ecca8448,https://open.spotify.com/track/1BKp2En4K35hf0KQ8oPAlZ
49,789,6y7f2uXXJ2ys3Fu806vKSr,Blueberry Hill,32,159400,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1957-06-20,0.592,0.314,0,-14.0,1,0.0341,0.735,0.0,0.32,0.795,80.318,4,https://i.scdn.co/image/ab67616d0000b273040aa5d865a0fe029c20d4b2,https://open.spotify.com/track/6y7f2uXXJ2ys3Fu806vKSr
50,805,58yxmB2IagaxoJXtiYf63o,"Bewitched, Bothered And Bewildered - Live At The Chicago Opera House,1957",31,181040,0,"['Ella Fitzgerald', 'Oscar Peterson Trio']","['5V0MlUE1Bft0mbLlND7FJz', '0ldU0QJm31y0d6f57R1G2A']",1957-01-01,0.352,0.0923,7,-18.726,1,0.0424,0.968,0.0,0.95,0.197,102.226,1,https://i.scdn.co/image/ab67616d0000b273a9481fcdfe923de0704e07ee,https://open.spotify.com/track/58yxmB2IagaxoJXtiYf63o
51,840,6ZgaUtMlUzUf7SqbUUnfbu,Blue Train - Remastered 2003,58,644013,0,['John Coltrane'],['2hGh5VOeeqimQFxqXvfCUf'],1958,0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,4,https://i.scdn.co/image/ab67616d0000b27301ffa1c7915624b95b9065e0,https://open.spotify.com/track/6ZgaUtMlUzUf7SqbUUnfbu
52,847,5X4lsUAYrT5m0IyL6Xm8T5,Broken Hearted Melody,56,143360,0,['Sarah Vaughan'],['1bgyxtWjZwA5PQlDsvs9b8'],1958-07-07,0.45,0.544,7,-10.011,1,0.0378,0.796,0.0,0.194,0.75,132.542,4,https://i.scdn.co/image/ab67616d0000b273348da4a4820fa40f0f811cb2,https://open.spotify.com/track/5X4lsUAYrT5m0IyL6Xm8T5
53,849,2R7uUQ0Dehu80gsOcydQC9,Bo Diddley,55,149013,0,['Bo Diddley'],['2bmixwMZXlkl2sbIbOfviq'],1958-01-01,0.809,0.701,0,-12.484,1,0.0574,0.176,0.0,0.184,0.563,105.696,4,https://i.scdn.co/image/ab67616d0000b273dcd1d02a2b91f0842ad105ed,https://open.spotify.com/track/2R7uUQ0Dehu80gsOcydQC9
54,859,5qfEAELRtcWyKjaheHHWQb,Blue Moon,51,153253,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1958,0.554,0.0434,11,-18.581,0,0.0432,0.956,0.000447,0.106,0.238,91.432,4,https://i.scdn.co/image/ab67616d0000b27362fe7a67cbbe41760eef88dd,https://open.spotify.com/track/5qfEAELRtcWyKjaheHHWQb
55,874,7dMWiyYYkxNC0mz90Ni9L3,Blues Walk,50,403200,0,['Lou Donaldson'],['1z3BNUSDJB5V6sCYKJWH4q'],1958,0.651,0.252,5,-16.168,0,0.0588,0.804,0.0287,0.0943,0.428,121.263,4,https://i.scdn.co/image/ab67616d0000b273d94380c918abb94d55758650,https://open.spotify.com/track/7dMWiyYYkxNC0mz90Ni9L3
56,877,3G3sjrRx3BwAkuqYbLDHEk,Buona Sera - 1998 Digital Remaster,49,141920,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1958,0.472,0.345,10,-8.387,1,0.0413,0.966,0.0,0.0737,0.696,109.233,4,https://i.scdn.co/image/ab67616d0000b2732f13fcfe011d340e9c69923e,https://open.spotify.com/track/3G3sjrRx3BwAkuqYbLDHEk
57,915,1LWnYf6skZvTxpkBVYcFQC,Bésame y Olvídame,44,182720,0,['Javier Solís'],['7jerD1mbWgyDukHAmCvdCj'],1958,0.374,0.225,5,-12.379,1,0.0328,0.715,0.0,0.491,0.323,96.918,4,https://i.scdn.co/image/ab67616d0000b2731d4052f00d8edead6bbccf4d,https://open.spotify.com/track/1LWnYf6skZvTxpkBVYcFQC
58,921,5gXoSVnLyvxRFdvIhUElXS,"Baby, I Don't Cry Over You",43,193053,0,"['Billie Holiday', 'Billy Kyle and His Trio']","['1YzCsTRb22dQkh9lghPIrp', '2Ru6Dj5tdUgAzLrXcXje7q']",1958-01-01,0.656,0.112,0,-19.134,0,0.0465,0.957,3.6e-05,0.151,0.503,92.438,5,https://i.scdn.co/image/ab67616d0000b273eb16ba2cff869c1d4b5fe114,https://open.spotify.com/track/5gXoSVnLyvxRFdvIhUElXS
59,936,5iWKFIAbqS8btb6jquMusM,"But Not For Me - Live At The Pershing, Chicago, 1958",41,212600,0,['Ahmad Jamal Trio'],['0BqALs1lInR9TTOulUADH7'],1958-01-01,0.591,0.554,8,-14.071,1,0.0944,0.392,0.666,0.97,0.561,126.251,4,https://i.scdn.co/image/ab67616d0000b273953db381d84bbf30e3eee624,https://open.spotify.com/track/5iWKFIAbqS8btb6jquMusM
60,1006,6EhXQXTEPplSTzJpY1sGOg,"Blue Days, Black Nights",35,125760,0,['Buddy Holly'],['3wYyutjgII8LJVVOLrGI0D'],1958-06-01,0.766,0.581,4,-6.38,1,0.0289,0.705,0.0,0.139,0.733,104.168,4,https://i.scdn.co/image/ab67616d0000b273085751ccca901e9bbc25a816,https://open.spotify.com/track/6EhXQXTEPplSTzJpY1sGOg
61,1010,5PQDiz1XvRmzXzxQxalg9H,Bad Blood,34,237947,0,['Champion Jack Dupree'],['1NnRjWELSLqFONDhwc8VU7'],1958,0.693,0.298,1,-12.513,1,0.0497,0.718,0.000136,0.188,0.634,70.47,4,https://i.scdn.co/image/ab67616d0000b273b1ae21861d1302c0896e81a8,https://open.spotify.com/track/5PQDiz1XvRmzXzxQxalg9H
62,1012,6uVi3VWCVMfXviWa8DTCwN,Blues For Alice,34,166613,0,['Charlie Parker Quintet'],['0EgftqHXtk840HVLdydk5V'],1958-01-01,0.571,0.437,10,-11.839,1,0.0329,0.896,0.0328,0.0798,0.797,83.762,4,https://i.scdn.co/image/ab67616d0000b273255eb384ff9e0406acc74dfa,https://open.spotify.com/track/6uVi3VWCVMfXviWa8DTCwN
63,1025,5YGEikp6jZqPhOZnh4x1FS,Blue Train - Alternate Take/Remastered 2003/Rudy Van Gelder Edition,34,598387,0,['John Coltrane'],['2hGh5VOeeqimQFxqXvfCUf'],1958,0.482,0.496,8,-7.903,1,0.047,0.745,0.000454,0.229,0.555,137.108,4,https://i.scdn.co/image/ab67616d0000b27301ffa1c7915624b95b9065e0,https://open.spotify.com/track/5YGEikp6jZqPhOZnh4x1FS
